index,prediction
447,"['NET WT:100qE3.5oz', 'HEATHCHEATHER', 'The Heath & Heather name has been synonymous with', ""pioneeringHerbal Remedies'since 1920.We are proud"", 'to use only the finest natural herbs and botanicals', 'Our founders Samuel & James Ryder studied and', 'unlocked the medicinal benefits of herbs, creating', 'teas and infusions that enhance', 'HEALTH &HAPPINESS', 'NIMH', 'We proudly work alongside the', 'Nationol Institute of Medical', 'Herbalists promoting the benefits', 'www.nimh.org.uk', 'efficacy and sofe use of medicinol herbs', 'THE PERFECT HEATH', '&HEATHER BREW', 'Add one Heath & Heather teabag to 200ml of freshly boiled water', 'then simply infuse for 3-5 minutes before consuming', 'FANCY TRYING SOMETHING DIFFERENT?', 'With a wide range of Heoth & Heather infusions to choose', 'from, you may also be tempted by our..', 'CAMOMILE PEPPERMINT,RASPBERRY LEAF, ROSEHIP']"
448,"['PRODUCT INFORMATION', '316L Electroplated Stainless Steel', '2.5mm', '8mm', '22.6mm', 'A', 'ceramics', 'Weight:4.8g', '*Noteall the parameters are manual measurement,a little errorplease take the', 'actual goods in real goods']"
449,[]
450,"['IMMUNO', 'DETOX DEPUR', 'Integratore alimentare', 'Complesso di estratti vegetali con Selenio e Vitamina D3', 'DETOX', 'PAPAIA, FINOCCHIO e CARCIOFO', '20', 'NORMALE FUNZIONE DEPURATIVA ED EPATICA', 'CARDO MARIANO e CARCIOFO', ""NATURALI DIFESE DELL'ORGANISMO"", 'GIORNI', 'PAPAIA, ECHINACEA e SELENIO', 'NORMALE FUNZIONE DEL SISTEMA IMMUNITARIO', 'VITAMINA D3', '20', 'CAPSULE', 'da 360 mg', 'JARMOR', 'PHARMA', 'vegar', 'senza lattosio senza glutine']"
451,"['WF', '3', 'FOLD', 'ATHLETIC', 'SUPPLY', 'FOLDING', 'PROFESSLONAL PRODUCTS', 'EXERCISE MAT', '4.5""', 'TOTAL WEIGHT', '2.98LB', ""24'"", '24', '24', '1.5', '72""']"
452,[]
453,"['ENERG7', 'Zhongshan Fanshuo Lighting Co., Ltd.', 'FS-A1-30W', 'A', 'B', 'C', 'D', 'E', 'F', 'F', 'G', '2019/2015', '30', 'kWh/1000h']"
454,"['Brand:YIBIDAMA', 'Hodel:FS-A1', 'ENERG', 'Zhongshan Fanshuo Lighting Co Ltd.', 'FS-A1-30W', 'A0', '3', 'F', 'G', '30', '2019/2015', 'kWH/1000h']"
455,"['180', 'gan', 'OHNE', 'Inhalt', 'Tabletten', 'Greenfood', 'kunstl.Zusatze', 'tich', 'Hochos', 'Ohnekis', 'Jod', 'Epiantich)', 'kuereaus-', 'M', '300pg', 'e36g', 'vegan', 'Ein Perin', 'eineige dat', 'Lamoro', 'Informatirea', 'www.', 'Nahrungserganzungsmittel']"
456,"['X0008VC30T', 'Schilddruse', 'Konzentration', 'Energie', '180', 'Inhalt', '1 Tablette', 'NRV*', 'crrrrenod', 'Tabletten', 'kunstl.', 'Verzehrempfehlung: 1 Tablette taglich.', 'pof', '300g', '200', 'Zutaten: Kaliumjodid, Cellulose (Mcc, HPMC)', 'od', 'hochdosiert', 'Ohne kunstliche Zusatzstoffe. Vegan.', 'Nahrungserganzungsmittel sind kein Ersatz fur eine.', '*NRV = Nahrstoffreferenzwert (in %)', 'ausgewogene Ernahrung und gesunde Lebensweise.', 'Hersteller: Greenfood Natural Products BV,', 'Die empfohleneVerzehrmenge darf nicht uberschrit', '300g', 'e36g', '3100-T180', 'ten werden. AuBerhalb der Reichweite von kleinen', 've', 'an', 'Fischerpad 109, NL-6135 KS Sittard. Weitere', 'Kindern aufbewahren. Kuhl und trocken lagern.', 'Informationen unter:', 'Charge/ Mindestens haltbar bis:.', 'siehe Boden', 'Nahrungserganzungsmittel', 'www.greenfood-shop.de.', 'Made in EU']"
457,"['NEW', '60+', 'WAYS TO', 'LUE', 'UNBOX!', 'VAL', 'UNBOXING', 'SURPRISES!', 'SMASH', 'SURPRISE!', 'MEGA', 'BUBBLES', 'BALL', 'CRUSH', 'MAGIC', 'HSINSS', '1 SET', 'SANDTOTALNETWT.3.92OZ19) SOLDGELTOTANEWT', 'DOLLS!', 'OUTFITS!', 'ACCESSORIES!', 'WARNING:', '3.18OZ(909);FIZZ:TOTALNET WT.3.28 OZ 939', 'CHOKINGHAZARD Snalaa']"
458,"['Adjustable 5CM Chain', '37.5mm', '(1.48 inches)', '925 Sterling Silver', '22.7mm', '(0.89 inch)', 'Wheat Chain:46cm+5cm/18+2 inches', 'Net weight: 5.8g']"
459,"['GreenPrint', 'PRINTER', 'COMPATIBILITY', 'LEXMARK', 'Lexmark MC 2325 adw  Lexmark MC 2425 adw', ' Lexmark MC 2535 adwe  Lexmark MC 2640 adwe', 'Lexmark C 2425 DW  Lexmark C 2535 DW']"
460,"['GroBe', ' Nabe', 'BAFANG', 'burstenlos', 'Motor', '60N.M', 'Nenndrehmoment', '48V250W', 'Leistung', '30', 'Maximum slope', '25km/h', '1st. Gang10km', '2st.Gang13km', '3st. Gang15km', '4st. Gang18km', '5st.Gang25km']"
461,"['Hygienisch und sauber', '3-layer-technology', '40', 'Anti-Schimmel', 'Wasserabweisend', 'Waschbar', 'anti-moulding', 'water-repellent', 'washable']"
462,"['Gross Weight: 15.17 oz', 'LEXONTECHE', '21.65 inch', '17.71 inch']"
463,"['GUARANTEED', '12 Month manufacturing warranty', 'Height', '260mm', 'Weight', 'botl', '328g', 'Diameter', 'onegreenbottle.com', '70mm', 'ecobotl.com']"
464,"['4.1cm', '2.7cm', '0.88cm', '3.7cm', 'JYC-D108', 'Submersible Aquarium Pump', 'DC5V1-3W', 'PX8', 'Hmax:0-120cm', 'Qmax:150L/H', 'The use of liquid temperature cannot be higher', 'than35C', 'Foshan Jiayaocheng Electrical Appliance Co.Ltd', '150cm']"
465,"[' Made in China', 'X001J41ACL']"
466,"['280C', 'HiQuick', 'High Quick & Performance', 'MIGNONAA', 'HIGH CAPACITY', '2800mAh', 'AA']"
467,"['80KG', 'SASSSNSK', 'I 8OKG LOAD CAPACITY']"
468,"['1-GIEBEN SIE', '2-LASSEN SIE IHN', 'NT', '20O mI KOCHENDES', 'FUR 4-5', 'WASSER UBER EINEN TEEBEUTEL', 'MINUTEN ZIEHEN', '3-DRUCKEN SIE', '4-GENIEBEN SIE', 'DEN TEEBEUTEL SANFT AUS', '2-3 TASSEN', 'FUR MAXIMALE HALTBARKEIT', 'PRO TAG']"
469,"['Weight Capacity 250 LBS', '23.6in', '28.7in', '19.6in', '16.5in', '23.2in', '32.2in', '16.9in', '17.3in', '15.7in', '18.5in']"
470,"['EIGENSCHAFTEN', 'Doppelwandige Design-Glasel', 'Handgefertigt', 'Hochwertiges Borosilikatglas', 'KO', 'HeiBe und kalte Getranke genieBen', 'Einzigartiges Design', 'KONIGSGLAS', 'Erhaltlich im 2er-und 4er-Set', 'KONIGSGLAS', 'by Heidenfeld']"
471,"['ARATRON', '19*!9mm', 'width:6mm', 'PHALEG', 'HAGITH', 'thickness:2.5mm', '9', '10', '11', '12', 'Weight:20g', '19', '20', '21', '22', 'mm', 'mm', 'mm', 'mm']"
472,"['CARATTERISTICHE', 'Tensione Nominale', '6V', 'Capacita', '240Ah/20h-185Ah/5h', 'Carica Max', '30Ah', 'Attaccobase', 'NO', 'Polo positivo', 'Elettrolita', 'Libero-9,0Lt.', 'Bulk', '7,5V', 'Float', '6,8V', 'Equivalenze', '7,65 V', 'Peso', '30Kg', 'Dimensioni', '260175250mm']"
473,"['260x175x250mm', '30Kg', 'ENERGIASOLARE']"
474,"['HEATSINK', 'SPECIFICATION', 'Dimensions', '120mmx108mmx74.8mm', 'Weight(with fan)', '640g', 'Weight(without fan)', '490g', 'Heat Pipes', '6mm heatpipe *6 units', 'Material', 'Pure Copper Heat Pipes +', 'Aluminum Fins Nickel Plated', 'Thermal Power Capability: 210W']"
475,"['USB Charging Cable', 'Model:JSWU01', 'InputDC5.0V', 'Output:DC12V', 'Made in China', 'Note:', 'The Output power is always less than input.', 'If the input is 5V/3A and 15W', 'The output will be12V/1.25a and15wmax']"
476,['JAHBE']
477,"['62mm', '33.6mm', 'weight:39g']"
478,"['LIFESAVERS', 'MINTS', 'PEP O MINT.', 'WRAPPED', 'NETWT4OZ(2LB9OZ116']"
479,"['EVOLUTION', 'MODELELEGERET SOLIDE', 'NE PESANT QUE 4.8 KG']"
480,"['acegoo', 'Made In CHINA', 'DC 12V Recessed Ceiling Light(Black)', 'SKU:A12V-RM-CL-EUBC6', 'UKREP', 'Model:A16-CL02-BCW', 'Name:APEX CE SPECIALISTS LIMITED', 'Weight:380gDC 12V2.5W,5000K', 'Add:89 Princess StreetManchesterM1 4HTUK', 'ECREP', 'E-Mail: info@apex-ce.com', 'Name:APEX ES SPECIALISTS,S.L', 'Seller&Manufacturer:SHENZHENSHI KANG', 'Add:Calle Puerto de la Morcuera,13,', 'NAITE ZHINENG ANFANG YOUXIANGONGSI', 'PL.1 OF.18-828919 Leganes MadridES', 'E-Mail: info@apex-ce.com', 'Seller&Manufacturer:SHENZHENSHI KANGNAITE', 'ZHINENG ANFANG YOUXIANGONGSI']"
481,"['83033', 'elf', 'CAMO', 'POWDER FOUNDATION', 'NET WT 0.28 0Z (8 g)']"
482,"['Ashwagandha', 'Shatavari', 'Root Powder', 'Root Powder', 'biotic', 'biotic', 'Withania Somnifera', 'Asperagus Racemosus', 'Net Wt', '100g', 'Nutritional Information', 'Net Wt', '100g', 'Nutritional Information*', '(Withania', 'Amount Per Serving', '100g', 'Batch No.', 'Batch No.', 'Amount Per Serving', '100g', 'sery', 'Energy Kcal', 'sery', 'Date of Mfg', '277.0', 'Date of Mfg', 'Energy (Kcal', '20.0', 'Usage:2 to4 grams 1-2 tbsp', 'Total Fat(g)', 'Usage2to4 grams 1-2 tbsp', 'Total Fat(g)', 'MRP Rs.', 'with warm water/milk in a day', 'MRP Rs.', 'Total Carbohydrate(g)', 'with warm water/milk in a day', '47.00', 'Total Carbohydrate(g)', 'or as directed by your Physician.', '3.40', 'Incl.ofAll Taxes', 'Protein(g)', 'Incl.of All Taxes', '4.00', 'or as di', 'Protein(g)', '.20', 'BEST BEFORE 24 MONTHS', 'fssatNo.11521053000279', 'Fibre(g)', 'ssal No.11521053000279', 'Fibre(g)', '2.10', 'Manufactured and Marketed by:', 'Manufactured and Marketed by :', 'Nutritional value may var', 'BIOTIC NATURE PRODUCTS', 'Storage :Store in a cool and dry place', 'BIOTIC NATURE PRODUCTS', 'Storage:', 'Store in a cool and dry place', 'Shet Gat No.30, Dal Mill Lane,', 'Use within 3 months from opening', 'Shet Gat No.30, Dal Mill Lane,', 'Use within 3 months from opening', 'Kelapur-445302,Maharashtra,India', 'Do not use if the seal is tampered', 'For query,complaint or suggestion', 'For Allergens,See Ingredients', 'For query, complaint or suggestion', 'For Allergens,See Ingredients', 'mail to info@bioticnaturals.com', 'Warning Consult a Physician before use f you are', 'mail to info@bioticnaturals.com', 'before use if you are', 'Customer Care:8862068612 or', 'Customer Care:8862068612 or', 'visit www.bioticnaturals.com', 'visit www.bioticnaturals.com', 'These statements have not been evaluated by the Foods', 'These statements have not been evaluated by the Foods', '&Drugs Administration.This product is not', '&Drugs Administration.This product is not', 'intended to diagnose, treat, cure, mitigate', 'or prevent any disease', 'or prevent any disease', 'Country of Origin', 'India']"
483,"['Ashwagandha', 'Root Powder', '100/PURE', '100%', 'biotic', 'nature products', 'Withania Somnifera', '100g', 'Ingredients:100%Pure &Natural', 'Net Wt', 'Nutritional Information*', 'Ashwagandha Root Powder', 'Batch No.', '(Withania somnifera)', 'Amount Per Serving', '100g', 'No Added Preservatives', 'Energy (Kcal)', 'Date of Mfg', '277.0', 'Usage:2 to4 grams 1-2 tbsp', 'Total Fat(g', 'MRP Rs.', 'with warm water/milk in a day', 'Total Carbohydrate(g)', '47.00', 'Incl. of All Taxes', 'or as directed by your Physician.', 'Protein(g)', '4.00', 'BEST BEFORE 24 MONTHS', 'fssaiNo.11521053000279', 'Fibre(g)', 'FROM MANUFACTURE', '*The product being natural so the', 'Manufactured and Marketed by:', 'Nutritional value may vary', 'BIOTIC NATURE PRODUCTS', 'Storage:Store in a cool and dry place.', 'Shet Gat No.30,Dal Mill Lane,', 'Use within 3 months from opening', 'Kelapur-445302,Maharashtra,India', 'Do not use if the seal is tampered.', 'For query, complaint or suggestion', 'For Allergens,See Ingredients', 'mail to info@bioticnaturals.com', 'Warning:Consult a Physician before use if you are', 'CustomerCare:8862068612or', 'pregnant, nursing or under any prescribed drugs.', 'visit www.bioticnaturals.com', 'Keep out of reach of children.', '*These statements have not been evaluated by the Foods', '&Drugs Administration.This product is not', 'intended to diagnose,treat, cure, mitigate', 'or prevent any disease', 'Country of Origin', 'India']"
484,"['Shatavari', 'Root Powder', '100%PURE', '100%', 'biotic', 'nature products', 'Asperagus Racemosus', '100 g', 'Ingredients:100%Pure &Natural', 'Net Wt', 'Nutritional Information*', 'Shatavari Root Powder', 'Asperagus racemosus', 'Amount Per Serving', '100g', 'Batch No.', 'No Added Preservatives', 'Energy (Kcal)', 'Date of Mfg', '20.0', 'Usage:2 to 4 grams (1-2 tbsp', 'Total Fat(g', 'MRP Rs.', 'with warm water/milk in a day', 'Total Carbohydrate(g)', '3.40', 'Incl. of All Taxes', 'or as directed by your Physician.', 'Protein(g)', '2.20', 'BEST BEFORE 24 MONTHS', 'ssai No.11521053000279', 'Fibre(g)', '2.10', 'FROM MANOFACTORE', '*The product being natural so the', 'Manufactured and Marketed by:', 'Nutritional value may vary', 'BIOTIC NATURE PRODUCTS', 'Storage :Store in a cool and dry place.', 'Shet Gat No.30, Dal Mill Lane,', 'Use within 3 months from opening', 'Kelapur-445302,Maharashtra,India', 'Do not use if the seal is tampered.', 'For query, complaint or suggestion', 'For Allergens, See Ingredients', 'mail to info@bioticnaturals.com', 'Warning:Consult a Physician before use if you are', 'CustomerCare:8862068612or', 'pregnant, nursing or under any prescribed drugs', 'visit www.bioticnaturals.com', 'Keep out of reach of children.', '*These statements have not been evaluated by the Foods', '&Drugs Administration.This product is not', 'intended to diagnose,treat, cure,mitigate', 'or prevent any disease', 'Country of Origin', 'India']"
485,"['6x', 'rcinin', 'Meatme', 'BRITANNIA', 'nutri', 'CREDIENTS', 'EEES', 'CHolce', 'essentials', 'DIABETIC""', 'FRIENDLY', 'MORA', 'MUTRICHOICE', 'Oat cookies', 'Complex', 'Zero', 'Carbohydrates', 'Added Sugar', 'Extra', 'Dietary Fibers']"
486,"['Flavour', 'Ragi', '[6x', 'nutri', 'CHOICe', 'essentials', 'Diet Type', 'Vegetarian', 'FRIENDLY', 'RUTRICHOIGE', 'Net Quantity', 'Oat cookies', 'VCarbonydrates', 'Complex', '150.0Gram']"
487,"['Healthy', 'Weight', 'Management', 'NEW', 'Healthy', 'Joints', 'IAMSO:', 'PROACTIVE HEALTH', 'LABRADOR RETRIEVER', 'ADULT1.5', 'HEALTHY WEIGHT MANAGEMENT', 'RNTENE', 'HEALTHY JOINTS', 'HEALTHYSKIN AND COAT', 'OMEGA6AND 3FATTY ACIDS', 'NET QUANTITY:', '10kg', 'PREMIUM DOG FOOD', 'Healthy', 'Skin &Coat']"
488,"['OF', '25%', '*', 'NEW', 'IAMSO:', 'PROACTIVE HEALTH', 'LABRADORRETRIEVER', 'ADULT].5', 'HEALTHY WEIGHT MANAGEMENT', '-CARNITINE', '25%', 'HEALTHY JOINTS', 'OT', 'GLUCOSAMINE& CHRONDROITIN SULPHATE', 'HEALTHY SKIN ANDCOAT', 'OMEGA 6AND3FATTY ACIDS', 'NET QUANTITY:', '10 kg']"
489,"['ear', 'Rhatu', 'bh ah', 'Pure Byadgi Chilly Powder', ' r ', 'y ', 'INGREDIENTS', ' a oa2', 'est Quay Pure Byadgi Chiy', 'Net Wig200g', 'Batch No.', 'Max Ral Pe', 'Date of Packing']"
490,"['organic', 'MADEFROM', 'tattva', 'WHOLESPICES', 'ORGANIC', 'RICH', 'PAV BHAJI', 'FLAVOUR', 'MASALA', 'DRY', 'ROASTED', 'MUMBAI-STYLE,FLAVOURFUL', 'SPICE BLENDFOR', 'MIXED VEGETABLES', 'Product produced and', 'processed according to NPOPStandard', 'of India,USDA-NOP and EU Regulation ECNO.834/2007 &889/2008', 'USDA', 'ORGANIC', '100 g', 'Net Wt..', 'IN-BIO-149', 'Non-EU Agriculture']"
491,"['MUMBAI-STYLE.FLAVOURFUL', 'SPICEBLENDFOR', 'MIXED VEGETABLES', 'Product produced and', 'processed according to NPOP Standard', 'of India,USDA-NOP and EU Regulation ECNO.834/2007 & 889/2008', 'USDA', 'ORGANIC', 'Net Wt.:', '100 g', 'JaivikBhorat', 'IN-BIO-149', 'Non-EU Agriculture']"
492,"['Shakti Gems Testing Lab.', 'A Unit of Shakti Gems &Jewellery)', 'gemstoneBriefRepor', 'PPERB', 'Colour', 'MIX', 'BRACELE', 'Weight', '16.26 Grams', 'Shape &cut :', 'BRACELET', 'Transparency', 'Semi-Transparent', 'Anisotropic (D.R)', 'R.I.', 'Hardness', 'Comment:', 'METAL']"
493,"['Shakti Gems Testing Lab', '(A Unit of Shakti Gems &Jewellery)', 'F-167,Block B Shakti Nagar Colony', 'gemstone Brief Report', 'MIX', 'SILVER COPPER BRASS', 'Colour:', 'Weight:', '16.26 Grams', 'BRACELET', 'Shape & cut :', 'BRACELET', 'Transparency :', 'Semi-Transparent', 'Optic Character :', 'Anisotropic (D.R)', 'SG:', 'R.I.:', 'Hardness:', 'Comment:', 'METAL']"
494,"['GOLFMUG', 'Weight', '316gm', 'Height', '135mm', 'Dubblin', 'Capacity', '450ml', 'k y', 'Height', '135mm', 'Width', '90mm', 'Width', '90mm']"
495,"['20""', '18""', '23.6""', '18.1""', '16.1', '16.1""', 'Weight: 18 inches 2.9 kg, 20 inches 3.1 kg']"
496,"['PRODUCT', 'INFORMATION', 'Obsidian', '6mm/0.24inch', '(Rhodium Plated)', 'Your Photo', 'Series:Bracelet', 'Weight:10.3g/0.36oz(About)', 'The size of the product is measured manually and may be subject to marginal error.']"
497,"['Power through', 'workouts.', 'Nutrition Facts', 'erving Size 2 Gumn', 'Servings per Container 30', 'Amount Per Serving', '% Daily Value*', 'Calories', '15', 'Total Carbohydrates', '4g', '1%', 'Total Sugars', '3g', '0%', ' Includes 2g Added Sugars', '4%', 'Consisting of apple cider vinegar powde', '(providing 5% total acid) and unrefined liquid', 'apple cider vinegar', 'tPercent Daily Value based on a 2,000 calories diet', '**Daily Value not established.', 'Other Ingredients:Cane sugar com syrup waterpectin', 'oil, sodium citrate, fruit and vegetable juice (color.', 'ALLERGEN WARNING:CONTAINS TREE NUTS (COCONUT).']"
498,"['AT', 'PKM']"
499,"['Size', 'Circumference', 'Weight', 'Age', '2', '18.5 - 19.5 Inches', '1 - 10oz', 'All Ages - Great for Skills Training', '3', '23 - 24 Inches', '11 - 12oz', '7 and Under', '4', '25 - 26 Inches', '12 - 13oz', '8 - 11 Years Old', '5', '26.75 - 27.5 Inches', '14.5 - 16oz', '12 Years old and Up.']"
500,"['POKeMoy', 'ARKERO-S', 'CARD SLEEVES', 'CE']"
501,"['SKIN ERIENDLY', 'MEDICALBRACELETS', '316LSTAINLESS STEEL', 'WATERPROOF', 'HYPOALLERGENIC', 'HEALTH INFO', 'SCAN ME', 'Weight:19.2g/0.68oz', 'QRCODEDIALTIPS1:', 'QRCODE DIALTIPS2:', 'QRCODE DIALTIPS3', 'Do not wipe with cotton', 'Washable and air-dried', 'Do not rub into sharp', 'and wool products', 'only', 'objects']"
502,"['(Optional)', 'REMOTE CONTROL', '2.4G', '(Optional)', 'APP CONTROL (OPTIONAL)', 'Ok.', '(Optional)', 'VOICE CONTROL', 'Alexa, Open the shade']"
503,"['8KG', 'RUGGED HEADERS', 'LOAD-BEARING']"
504,"['90m', '60ml', '5m']"
505,"['TFR', 'KK', 'Tips:550', 'Prelit:150', 'Package Size:34""9*9 IN', '5FT', 'Weight:12 lbs', '24 IN']"
506,"['FELTCOVERED BASEDAMPENS', 'NOISE', '12', '10', '.00', 'DICENOTINCLUDED']"
507,"['AHE', '1C', 'ee', 'GREYST', 'TONE', 'H', 'Premium Quality', 'OC', 'H', 'HERBALTEA', 'HAH', 'Hibiscus', 'OC', 'C', 'SC', 'C', 'HEH', 'GREYSTONE', 'Premium Quality', 'OC', 'HAH', 'PURE HIBISCUS', 'HH', 'P', '70-100', 'HXHH', 'USDA', 'Ingredients:organic hibiscus flowers', 'XC', 'ORGANIC', '20 Bags', 'Caffeinet']"
508,"['BAFANG', '9', 'BBS01B 36V250W', 'QC Pass', 'CE', 'MADE IN CHINA', 'BBS01B36V250W', 'QC Pass', 'MADE IN CHINA']"
509,"['DIMENSION', 'ADJUSTABLE', '53cm', '85cm', '26 cm', '114-122cm', '8cm', '50 cm', '31 cm', '52 cm', '37 cm', '29-37cm', 'Height:', '8 cm', 'Weight:', '150KG']"
510,"['SIZE', 'CHART*', '*8 OZ AND 10 OZ SIZE ARE', 'GALLAN', 'RECOMMENDED FOR KIDS', 'GLOVE', 'FIGHTER', 'WEIGHT', 'WEIGHT', '8OZ', '36-45KG', '10OZ', '45-54KG', '12OZ', '5464KG', 'ATOMIC', '14OZ', '64-73KG', 'SERIES', '160Z', '73-82KG', 'GALLANT', '#GOTHEDISTANCE']"
511,"['SET', '09:00', 'O.', 'AM PM']"
512,"['To my', 'RONUS DAD', ""YOU DIDN'T GIVE ME"", 'THE GIFT of ', 'Thank', 'BUT YOU SURE MAKE', 'you', 'MY LIFEBete', 'FOR', 'STEPPING', 'THE BOND BETWEEN US', 'INAND', 'Becoming', 'IS AN ENTERNAL ONE', 'THE', ""It's notDNA"", 'DAD', 'FLESH or BLOOD', 'Buttat', 'YOU DIDNT', 'Have', 'TO', 'BE', 'THAT', 'FAMILY', 'OVINGLY ROASTED INTOLEDO.OHIO', 'MAKES', 'US']"
513,"['eappyLafe', '2X60g', 'Pen', 'STOP ADDICTION', 'arerffarca', 'Pene', 'Penge', 'STOP ADDICTION', 'STOP ADDICTION', 'For Happy Life', '2X60g', 'rvedioProduct']"
514,"['Brahmi (BACOPA MONNIERI)', 'HOW', 'Powerful Herb To Take During', 'The Treatment Intake,Redu-.', 'ces Craving And Also Good-', 'KEY', 'ARJUNA CHHAL(TERMINALIA ARJUNA', 'Protects Heart And Many Vital.', 'Organs', 'NGREDIENTS', 'Vadirikund(LPOMEOEA DIGITATA)', 'Indian Kudzu Used Widely For.', 'WORK', 'Alcoholism,Protects Liver', 'Best Tonic', 'PUNARNAVA(BOERHAAVIA DIFFUSA)', 'Antialcoholic In Action. Pro', 'tects Liver And All Organs..', 'ee', 'BHRINGRAJ(ECLIPTA ALBA)', 'STOP ADDICTION', ""it's Juice Has Power To Check."", '    ', 'The Adverse Effects In Liver', 'Caused By Alcohol', 'ForHa', '221', 'Peonde', 'AMLA(EMBLICA OFFICINALIS', 'STOP ADDICTION', 'STOPADDICTION', 'Detoxifies The Body Against', 'Many Poisons Protects Liver']"
515,"['100%', 'HERB', '2eon', '2en', 'STOPADDICTION', 'STOP ADDICTION', 'T00O0', '100%', 'SAFE', 'pen6', 'STOP ADDICTION', 'rcote', 'NO Side', 'For Happy Life', '2X60g', 'Ayurvedic Producte', 'Effects']"
516,"['16G', '18G', '20G', 'Lordear', 'X-shape long waterlines', '16 gauge heavy duty sink', 'Workstation design', '4 corners water tlow into', 'Superior quality material commercial', 'Ledges track provides', 'the drain fast', 'grade finish,long lasting and scratch &', 'more space to use', 'no blockge', 'stain resistance']"
517,"['INFORMATION', 'Male', ""Women's"", 'Chain length', 'Chain length', '55+5cm', '60+5cm', 'Color photo', '23 mm', '28 mm', '13 mm', '18 mm', 'Chain length:', 'Necklace', 'Weight:', 'About 14.2g', 'CZ:', '2x2 / 3x3mm', 'Material:', 'Alloy', '+The size of the product is measured manually and may be subject to marginal error']"
518,"['Le sac""', 'enpapier', 'Cesac est fabrique', 'a partir de papier vegetal.', '100% naturel.', 'Double cpaisseur 180g/m:', 'kraft blanc double', 'de kraft brun', 'Contenance:33 litres', '100% Ecographik.', 'Nele jetez pas', 'II peut servir plusicurs fois', 'Lesac', 'Lesac', 'en papier', 'en papier', 'Cesoubo', 'apetiepered', '00%a', 'Dogm', 'detlea', 'JENN']"
519,"['7 in/ 18 cm', 'Product Material: PVC', 'Product Weight: 1.1 Ib / 500 g']"
520,Error
521,"['Supports', '20w fast charging', 'Play games or watch movies without', 'draining your battery']"
522,['K2']
523,"['PN OPTIMUM.', 'OPTIMUM', 'NIITRITINN', 'OPTIMUM', 'OPTIMUM', 'NUTRITION', 'NUTRITION', 'GOLD STANDARD', 'GOLDSTANDARD', 'WHEY', 'WHEY', 'FOR MUSCLE', '24g', '5.50', 'FOR MUSCLE', '24', '5.50', '10ETHE PROTEIN', 'SUPPORTE', 'WMEYPROTENISOLA', 'SUPPORT E', 'RECOVERY', 'RECOVERY', 'WHEY ROTENISOLATE', 'DOUBLE RICH CHOCOLATE FLAVOUR', '24g', '5.5g', 'FORMUSCLE', 'SUPPORT&', 'PROTEIN', ""BCAAs'"", 'WHEY PROTEIN ISOLATE', 'RECOVERY', 'PRIMARY SOURCE', 'HELPS BUILD AND', 'SUPPORTS ENDURANCE', 'MAINTAIN MUSCLE', 'AND RECOVERY', 'PROTEIN POWDER DRINK MIX 5 N x 30.4 g Sachets', 'NUTRACEUTICAL', 'BANNED', 'NETWT.', '152g', 'SUBSTANCE', 'TESTED']"
524,"[""TRUSTED BY THE WORLD'S BEST"", 'ATHLETES FOR 35 YEARS', '24GMPR0TEINN30.4GM', 'SERVE(79%PROTEIN)', 'O', 'ZEROADDED', 'SUGAR', 'WHEYPROTEIN ISOLATE', 'PRIMARY SOURCE', 'GLUTEN FREE', 'ONRTRION', 'ONS ATRVION', 'GOLD STANDARD', 'WHEY', 'GOLD STANDARD', 'WHE', 'ORUSCE245.5', 'DOUBLE RICH CHOCOLATE FLAVOUR', '5.5GM BCAA', 'EASY TOMIX', 'FOR MUSCLE', 'NATURALLYOCCURRING', 'SUPPORT&', '24', '5.59', 'RECOVERY', '1THE PROTEN', 'HELPSAUILDSCLE', 'WHEY PRSTEINISOLATE', 'PROTEIN POWDER DRINK MIX 5N x 30.4 g Sachets', 'NUTRACEUTICAL', 'BANNED', 'NETWT.152g', 'CHOICE', 'REGULARLY', 'ONLY 3GM OF', 'TESTEDFOR', 'BANNED', 'CARBS PER SERVE', 'SUBSTANCES']"
